,user_id,group,visit_id,visit_duration
3089,ZKW96E,a,21bh1a2kqph5swbi0xko,79.0
3090,ZKW96E,a,vir2n5f2it8q1z6i33r5,70.0
3091,ZKW96E,a,rmvayfpd4lqlsf5vtkw1,77.0
3092,ZKW96E,a,6fjooul05zekb5b2ikpz,63.0
3093,ZKW96E,a,vajxdyk3a8k32f08ekom,74.0
3094,ZKW96E,a,d37h4ie172s71j4kt092,73.0
3095,ZKW96E,a,v70p18ok0wh45ckthna5,72.0
3096,ZEXBI4,a,4rl6k9rmndb7o8gjkq09,84.0
3097,ZEXBI4,a,ww2y11bbfcij3db0cczy,76.0
3098,ZEXBI4,a,wdqwsvfyn0t23lb0f8li,102.0
3099,ZEXBI4,a,a1rm7fnste7v5nauiaaz,106.0
3100,J94SAE,a,3nehu1ofngcvqc7jl2uj,88.0
3101,J94SAE,a,d123n1k5ht1e35pby3rf,134.0
3102,J94SAE,a,czqc6zdmge0ghapmj0ih,104.0
3103,J94SAE,a,lkmq3xd9718vlbxfq44c,131.0
3104,J94SAE,a,8cof6zuxethiexnzzle2,121.0
3105,J94SAE,a,3xv9zxe0m25vo1ilgc93,111.0
3106,NUSTGM,a,6asifist4n0s3irsb8pb,101.0
3107,NUSTGM,a,ck5rtfql6wc814qys9i9,88.0
3108,NUSTGM,a,9je4do6v0rd3u1mowgn0,94.0
3109,NUSTGM,a,t2euj0yjf8okgrddr30k,96.0
3110,NUSTGM,a,k7mx7u5yj29dmgalwjfe,88.0
3111,8RZ4OG,a,l4y1b2tsvik68hp8dppt,111.0
3112,8RZ4OG,a,mas46p4edpkrjlmgi2pe,86.0
3113,8RZ4OG,a,if8zwfvsjn964ip3shpf,106.0
3114,8RZ4OG,a,c6zpt104x3ood1x6bmxj,107.0
3115,8RZ4OG,a,hpy4iwnrclx83jqkb6fu,97.0
3116,XFIOQA,a,yfs7bed8n98s3mffc2kz,88.0
3117,XFIOQA,a,aa40nx2o5t9kulz8lz6d,73.0
3118,XFIOQA,a,noygzto12mpgysrsa2aa,76.0
3119,XFIOQA,a,82su8b5nxr051qkup1fp,100.0
3120,XFIOQA,a,aefhoj64lyzjbirhrs3m,83.0
3121,XFIOQA,a,ai6kvonlfhikfknx7zmd,94.0
3122,XFIOQA,a,qmtwblduobw1k1jlxsyd,86.0
3123,XFIOQA,a,lbbla02lwn6x4qs5a78a,91.0
3124,XFIOQA,a,levd0cnorntsu0f1o0uh,83.0
3125,DDS5NM,a,v13vgap9bxodgpm65el1,134.0
3126,DDS5NM,a,duf2yfug0h79bqrqcnid,134.0
3127,DDS5NM,a,nmwyu65pclgct4ycpskg,132.0
3128,DDS5NM,a,mtg7avugzqahqedxa7l3,150.0
3129,DDS5NM,a,wfo5vml5i2r6pjzmnb7j,127.0
3130,S6TTSR,a,szepib9ax5d7kyeegmwb,116.0
3131,S6TTSR,a,6otaurevd4w77zyyx4xn,112.0
3132,S6TTSR,a,jpzeaqcfexm8x9c92pmv,118.0
3133,S6TTSR,a,h6qjmuf02t4mn2rz6ql2,134.0
3134,S6TTSR,a,2x79dr7fmkep6uao70c2,120.0
3135,S6TTSR,a,br36qtvpcr7ho7vi40v5,94.0
3136,S6TTSR,a,qt122pcws7wkejzj18so,112.0
3137,S6TTSR,a,udsrq3xoqyu503r9ynis,116.0
3138,7BZJJE,a,p3nbsybh1kbv8cbk1a5d,120.0
3139,7BZJJE,a,kg8ng1l4qnbpyjo6oeco,136.0
3140,7BZJJE,a,u313clp3beaarmdp6grv,133.0
3141,7BZJJE,a,vlx5busgx7j9xo14b16n,128.0
3142,7BZJJE,a,50jmhlcs86mt5c8qh6u2,153.0
3143,TSTHFD,a,5h1qirg12kc2qk386t5f,69.0
3144,TSTHFD,a,bwhz44b5zvhgiw0p9268,64.0
3145,TSTHFD,a,282yxwatfalb04e32jyb,56.0
3146,TSTHFD,a,5xuxbsmdedlqh38jfsbg,72.0
3147,TSTHFD,a,sihb2l9cwlfr485t48yn,73.0
3148,TSTHFD,a,rw7r4jf2zpair80n3nzp,62.0
3149,WDEZYS,a,jt23w61gckyy6pnlx6dz,95.0
3150,WDEZYS,a,8govj6wbx3vx6690l0uw,120.0
3151,WDEZYS,a,8f51odxtnqm5vutxnj7a,108.0
3152,WDEZYS,a,6yeji9vdawfgpifcsljm,97.0
3153,GO5KFZ,a,2sz0dtv617khzs11c7zo,91.0
3154,GO5KFZ,a,h7hvpenbxa1kxyayxxyu,95.0
3155,GO5KFZ,a,c2z7zicjvfbeaaa4vkxe,106.0
3156,GO5KFZ,a,4qs1uzfu4r9dgh4sgvs1,94.0
3157,KMFZ12,a,c2m44jrvx44r7yngymlr,97.0
3158,KMFZ12,a,lijsnuiozshx6hil5lqi,99.0
3159,KMFZ12,a,4w4red1nwwzpwepv5h57,91.0
3160,KMFZ12,a,wz1rrnjuluvc4av7g5nz,116.0
3161,DQMYNL,a,uehl410ugwft7dm1byir,75.0
3162,DQMYNL,a,iy9wg8gtwhhojgxardgg,69.0
3163,DQMYNL,a,c3cyd4uqdxmkc4yhpvt5,71.0
3164,DQMYNL,a,12yijflitob1m93anywj,73.0
3165,DQMYNL,a,m7x64rjysw0twtp6ryvx,64.0
3166,DQMYNL,a,ds311owlnygnpesl6l2h,61.0
3167,1WP8EP,a,41xde9iv36tbrvw1qkgu,119.0
3168,1WP8EP,a,g4lcqovpwpamxxlt9oua,104.0
3169,1WP8EP,a,dy9ebg0q3vcv0vxf57ex,100.0
3170,1WP8EP,a,lpn3bd46es8mwtkfr3jp,115.0
3171,X21X8R,a,bz6y8m5cmd327jpwdbka,131.0
3172,X21X8R,a,2whl3bys61791bzfryta,125.0
3173,X21X8R,a,zx1q7k5j0jxhi5vmch16,98.0
3174,X21X8R,a,tz7ougovcl84jj0emyyh,116.0
3175,X21X8R,a,m4oq6jw30xvz9mkmxwwn,109.0
3176,X21X8R,a,7x80my8v54khu8u83ka4,112.0
3177,X21X8R,a,ev4fsxtx2vgf135k68sd,133.0
3178,X21X8R,a,lezj53975de13l2s4165,127.0
3179,3OMXSJ,a,9y7ikkm2b8dxmovrjtfy,98.0
3180,3OMXSJ,a,obcbujjy7yggmf1t0yov,95.0
3181,3OMXSJ,a,ekot22f6km1vdv866651,94.0
3182,3OMXSJ,a,pccxwto4a7yk5t0bgqk9,112.0
3183,3OMXSJ,a,wtoqh5dl6agpa6elaa93,121.0
3184,3OMXSJ,a,x2h6ccm7lopdymlpkgy1,122.0
3185,3OMXSJ,a,lk8uwc2e8pinyqwbnjfv,114.0
3186,5JL5JF,a,tmpcghc7umxfyhc5dg6b,60.0
3187,5JL5JF,a,5ntct48dtvzovrkab99u,63.0
3188,5JL5JF,a,ow7r7j9mwkfp9o4enr7b,89.0
3189,5JL5JF,a,eru0oa62ialxlvoussjm,77.0
3190,5JL5JF,a,0kbrvr2ccuwzfhrbh3sj,73.0
3191,5JL5JF,a,zroeuqj31ny9bywr6vaj,57.0
3192,162XVG,a,hc69w1jjggdo4ai7741b,117.0
3193,162XVG,a,g3ij7oka8wq25zn2679r,89.0
3194,162XVG,a,54ggbl1jgo0yi5jewsaf,99.0
3195,162XVG,a,ukfuifaq7nf0i6im035i,104.0
3196,162XVG,a,14xfxfasndmfg1cx3bpo,111.0
3197,162XVG,a,g2ollv9ule89e0lt8p12,100.0
3198,9V7F5C,a,ifi7h7m9hqgpz8uc2mok,130.0
3199,9V7F5C,a,m56dllu23hpgorff08dx,129.0
3200,9V7F5C,a,1wnqp7as80ttvhkzfwks,132.0
3201,9V7F5C,a,y7axu9u1jgy00p7nvfr2,120.0
3202,9V7F5C,a,f42kqgbskiql65pw49li,124.0
3203,WJSLR4,a,tp90qk9rxi694z95e9k1,124.0
3204,WJSLR4,a,95l4zpivttvtdp50kmar,104.0
3205,WJSLR4,a,exg2gkmj595jz1kdvfw3,114.0
3206,WJSLR4,a,vj2b3mwawylr5xmihfux,90.0
3207,Y6JC6P,a,qp2w15itwetjs7mg6nfm,99.0
3208,Y6JC6P,a,e7wt92ru4fyozfy13rzg,72.0
3209,Y6JC6P,a,au77zhu9dimsisxal51j,90.0
3210,Y6JC6P,a,ipxmzppcl6c21fndpl4s,89.0
3211,Y6JC6P,a,xhugybdiujuztmh2zt7r,96.0
3212,Y6JC6P,a,hpqifkl0y2sv2rav13xn,80.0
3213,Y6JC6P,a,r1q1yl6jycw37tp2zjh1,88.0
3214,Y6JC6P,a,x71s28b38dkv6766f0tf,104.0
3215,Y6JC6P,a,du3d76u816o25hlm59qk,108.0
3216,8NJC9H,a,depd1m26uta0aqsrck9z,99.0
3217,8NJC9H,a,v9b5fgxkgiuutv7mgmnf,107.0
3218,8NJC9H,a,ltntkhdq954204zdpcp7,105.0
3219,8NJC9H,a,87fofflvwf5lqr3bc8qb,106.0
3220,8NJC9H,a,2xiir7s7220h3kuhwq44,106.0
3221,8NJC9H,a,393hlaa8aooj1a5biemw,114.0
3222,8NJC9H,a,n1ovwbj7wv4wpa5ko5sl,99.0
3223,8NJC9H,a,v4jn1odtod0axwyxnpcl,111.0
3224,8NJC9H,a,80lghswkoufc9b4mys0p,102.0
3225,UHAP1Q,a,rfdpryvix6ian4iwi7tr,105.0
3226,UHAP1Q,a,dpw6ezvze81o3i3mkaob,96.0
3227,UHAP1Q,a,flkzrw7bfj53vkcc928t,113.0
3228,UHAP1Q,a,9os928cbpq7i83zdudvq,102.0
3229,UHAP1Q,a,zaw3oibgebn2whp4fdrq,78.0
3230,UHAP1Q,a,qmby01f4k10gg9ygbpg7,87.0
3231,UHAP1Q,a,rdily47pbz048fkpb6u9,91.0
3232,8HFE9I,a,kgkgjpgvekilcgubov78,104.0
3233,8HFE9I,a,7h1abcffou5ico41wee3,114.0
3234,8HFE9I,a,r4idhpflwibbuf0ht6fs,123.0
3235,8HFE9I,a,ff7f93z6wh7vdjm959ig,122.0
3236,8HFE9I,a,uthq186zqk8my2hc18b7,119.0
3237,WWADA5,a,dhh154qrp1mg94ce7fmu,112.0
3238,WWADA5,a,fo5015agg0spg3bsdq6l,120.0
3239,WWADA5,a,la7kbvkncxla8h77fwt7,126.0
3240,WWADA5,a,ohtuk6hf1axlakcy98aw,115.0
3241,JFDV7V,a,1wvpfi2e67zsyvgz38i2,123.0
3242,JFDV7V,a,qu8l69tx3xakdhy0xkbt,92.0
3243,JFDV7V,a,s5l3x3lmo3g22j5jkbxg,99.0
3244,JFDV7V,a,qe53qyebegoo5g7lglor,97.0
3245,JFDV7V,a,9bi3djo574p0s6lcy75t,117.0
3246,JFDV7V,a,wa4h17w8w2sb7xwoz54r,119.0
3247,JFDV7V,a,t93421h4n03q2gok0ae1,89.0
3248,6N2A37,a,sj5yxiv4aa00hs2qet57,87.0
3249,6N2A37,a,9rjcslxc56tcu7zrxkbu,94.0
3250,6N2A37,a,w4g2ayk559owti7cu4vi,96.0
3251,6N2A37,a,t5avbi61z20lyzuo4drx,109.0
3252,6N2A37,a,jb48yprdw3dgz5ia1wbm,116.0
3253,1BSFNN,a,wur4pvfo7f5wht77bi1b,115.0
3254,1BSFNN,a,livse0597az9cpn6ougo,110.0
3255,1BSFNN,a,uwwll84yt92cztwao438,114.0
3256,1BSFNN,a,yx8dadque20wanzcdojv,136.0
3257,1BSFNN,a,9pf0dh2a9tqdvsoo1hs6,107.0
3258,1BSFNN,a,he70u94u8zdivkaf5sk1,106.0
3259,1BSFNN,a,1whifi2i8mijnyeqm2lo,105.0
3260,1BSFNN,a,znzbud5kqfqfw4g1ho3u,96.0
3261,KVXOV6,a,nz4jpanbul48zqkh6krr,87.0
3262,KVXOV6,a,xaufsvfdc1esyo0pg92t,81.0
3263,KVXOV6,a,vysvk0cdq847pbmxkm6s,82.0
3264,KVXOV6,a,8aut1b8sblbiap8qo7nq,100.0
3265,KVXOV6,a,g4aoqnc8o4fqqrp7o6tv,100.0
3266,KVXOV6,a,fcxd9l3wb4qoppu7kxf1,74.0
3267,KVXOV6,a,44x7udvzv9iharvecqs7,96.0
3268,KVXOV6,a,ga2v4tpjhuy29r7zb1en,86.0
3269,7PADHG,a,3lr5556b6syo5ridi3nm,92.0
3270,7PADHG,a,0ctlr5my76t3r1sed0fb,99.0
3271,7PADHG,a,pdx1bqhelj0h2dxp7e1h,108.0
3272,7PADHG,a,51ua4pgq0snrbjalhvnl,84.0
3273,7PADHG,a,s9b6nt3nxtip198ov6tw,100.0
3274,7PADHG,a,374rtq0smcwv0mru61lu,107.0
3275,7PADHG,a,tqimajk5ordejy7hr7gj,97.0
3276,ZG5UF8,a,27s9obfvdiy56wtovba7,95.0
3277,ZG5UF8,a,zxip7i0xptgzji1o651u,117.0
3278,ZG5UF8,a,ndlkbw647kgk54dah2a4,105.0
3279,ZG5UF8,a,0p6szywy970y4nr8ownk,100.0
3280,ZG5UF8,a,facksnxe2ao1f90qaghw,104.0
3281,ZG5UF8,a,0m2tsrcw53zvi0m45pz9,106.0
3282,ZG5UF8,a,135i6tuo6ovsvibhsla8,93.0
3283,ZG5UF8,a,x24tli3ap3ov2kqvd0tb,100.0
3284,ZG5UF8,a,5i9z4pvjzs6kn8hbw4gk,104.0
3285,0RYH6L,a,607i1x7u08he2e4t8bma,82.0
3286,0RYH6L,a,gtnw727d75l1308bwgs7,83.0
3287,0RYH6L,a,tiqiqbiohm1cen6hs4gs,98.0
3288,0RYH6L,a,bhlysifusfggujeyixpx,100.0
3289,HPG3OT,a,ar39niuaza7onpi2nhiq,119.0
3290,HPG3OT,a,9c8a53g4gx60hqxqul4h,121.0
3291,HPG3OT,a,nahqmvh50sp8tusiff0t,111.0
3292,3L8H82,a,n6hpv6f5qs5ejvqikhpe,88.0
3293,3L8H82,a,gp2v7v32cvrn4i6rf8o0,98.0
3294,3L8H82,a,1zkjeuwrs45z13vq1opx,95.0
3295,3L8H82,a,gjlatb3mfvu8dwrs2dy9,102.0
3296,3L8H82,a,43yhxfci9ga25m2951ig,94.0
3297,8BRL40,a,8080p3i9o140szkiy7zs,109.0
3298,8BRL40,a,9fl9oszntqvu8xghh5cj,111.0
3299,8BRL40,a,1oe9yfpdhki6feh3pgmr,102.0
3300,8BRL40,a,5ukx3at53ldx1dcig3sf,129.0
3301,8BRL40,a,kaj0x7jpbuyfqlh0b1yx,125.0
3302,6JLHG4,a,krfl66v9l2zhj5pn0ncl,90.0
3303,6JLHG4,a,vw8yn6xlkv1latmvqvjj,76.0
3304,6JLHG4,a,kz5zmbm9sxovbiz37vvm,76.0
3305,WRFS2N,a,wbmae9hnket5oomlvs64,114.0
3306,WRFS2N,a,8j82isje61dgdkq7n1ja,121.0
3307,WRFS2N,a,d8d4gyk4o7wsd5th6agl,108.0
3308,WRFS2N,a,6pfuelk3edcz23ya7st8,118.0
3309,B5NVDB,a,0blp6gtawjckb3aw2l5q,111.0
3310,B5NVDB,a,421i1oen0jppfp9mrrq5,108.0
3311,B5NVDB,a,li5cbpzc01pzjctxk2nr,111.0
3312,B5NVDB,a,wdrfglsjfk5e4wzu4sp5,91.0
3313,B5NVDB,a,20gozsekmiyk3yw10csw,110.0
3314,B5NVDB,a,m3u1uozg1lvb7gqx3nbl,127.0
3315,B5NVDB,a,h2008ywicsjyzb3si5e2,107.0
3316,NC608V,a,37ai5kd7lpqgai3v5lig,107.0
3317,NC608V,a,28xyrvusnsgid8ig23ww,124.0
3318,NC608V,a,qekj5my77vk84wqw077p,117.0
3319,NC608V,a,16473aurj5l2v3fghymw,109.0
3320,NC608V,a,2ub9nn4b2pt3durragqw,115.0
3321,NC608V,a,34v68drb3870ew6o4e1h,110.0
3322,9U7IJH,a,ywbhkbpvn558igoeeioo,108.0
3323,9U7IJH,a,nnrvpxd9dcnqt3zd5n9d,81.0
3324,9U7IJH,a,44ihxvdyhluoqse4r1hv,97.0
3325,9U7IJH,a,nalz0i7gpqtypdeet9ns,70.0
3326,9U7IJH,a,jmh06ifju8qhxhrnc7n9,91.0
3327,9U7IJH,a,xgknyc5xl0plxsvemwsp,86.0
3328,9U7IJH,a,elkbptc1ioj618opo2at,63.0
3329,9U7IJH,a,46hpahc5bwbn76hqcocr,71.0
3330,9U7IJH,a,0am204i0mba5egh5cavj,117.0
3331,J6X5HR,a,9lxgxfa1ki8tcr9i4bfh,104.0
3332,J6X5HR,a,0fow3teescsve6q8x20q,106.0
3333,J6X5HR,a,41zc4ghs9xlis7s16k98,91.0
3334,JEK1XD,a,yjxpkuxhepabbsssva7c,120.0
3335,JEK1XD,a,8h2ibugl1c9lp9b4jmnd,121.0
3336,JEK1XD,a,vfd93qvxq4dcv5wadxfe,120.0
3337,JEK1XD,a,248gfkyofzgz6d50yfzl,111.0
3338,JEK1XD,a,ecbvqnpfo5uv5l4nqmos,122.0
3339,JEK1XD,a,48d1gpi0s6xqx6nrba3k,131.0
3340,XFCDEF,a,2qns3vl76ukl1zfscl3o,112.0
3341,XFCDEF,a,d6dp66r8jja6r8x482tc,107.0
3342,XFCDEF,a,tukmy7hsz4b4i91gyivv,123.0
3343,FR7DID,a,1ix3iovpgsebsg3f5yxm,102.0
3344,FR7DID,a,gv2b793sag230b6khqre,101.0
3345,FR7DID,a,gykwk3ik5is9ql50mywl,105.0
3346,FR7DID,a,vpl27sbns30pexyqazhl,104.0
3347,FR7DID,a,seaepkbqp0244boyru7f,97.0
3348,FR7DID,a,091za63pj3ixdm2f36o4,114.0
3349,114CKU,a,aro7cnwtol2rysywdtff,65.0
3350,114CKU,a,sdqfqgc7okmletaolyyt,74.0
3351,114CKU,a,teyjqdxte0tiw3spnoqz,75.0
3352,IY8VD3,a,4oa3zsp4663dpg2cqw6g,138.0
3353,IY8VD3,a,2m69vhd5obnjsxopr6yb,137.0
3354,IY8VD3,a,kbp31dud786a95nk382o,137.0
3355,IY8VD3,a,5f49936g1epxvmth5q34,135.0
3356,EMI8Y1,a,cqycq4uu0jbh7co5s9q6,120.0
3357,EMI8Y1,a,vblw001d1smab133tzab,118.0
3358,EMI8Y1,a,0w0dz4p1pfzpps63b8g4,135.0
3359,EMI8Y1,a,l0v3r9p3eargig1c71dk,129.0
3360,EMI8Y1,a,5r84x2968d6gcx6f3nah,112.0
3361,EMI8Y1,a,uxr0ur6r8pdgw04m1xpc,134.0
3362,EMI8Y1,a,q56ama593o4exotk3a7n,128.0
3363,EMI8Y1,a,lpg6yn1q9q2v2splezjn,113.0
3364,EMI8Y1,a,5nxvn2o1mukv66dtii65,118.0
3365,70D4VN,a,bogw6vv01ndwvzubrcjm,49.0
3366,70D4VN,a,te5mjfuvbamo1hx4uouo,45.0
3367,70D4VN,a,wndmov25uq7qu4z9o7pw,74.0
3368,70D4VN,a,bcnn20oa95jhc62iy64q,58.0
3369,70D4VN,a,9oyfzi1eg8uzg7yrkjg8,56.0
3370,70D4VN,a,xhtwc0ikdmp8ugnb4d3a,72.0
3371,70D4VN,a,8becxdi5elf3bhhcdpj7,74.0
3372,A1PTHR,a,zixb1krs0jgghevjh5a5,88.0
3373,A1PTHR,a,m6e1507vygi1pewz0l2l,85.0
3374,A1PTHR,a,qwub30gv4198mca4y55t,99.0
3375,YPUN2F,a,cv5ljsul3fldvugwzxsi,112.0
3376,YPUN2F,a,5udhwrnzebmiur26e70w,128.0
3377,YPUN2F,a,y4np55yu12d7lza7po8o,144.0
3378,YPUN2F,a,0wht7cjvpqno80b2h4hw,135.0
3379,YPUN2F,a,lyheeviuwzpsh4o43djr,135.0
3380,YPUN2F,a,fm7vmgg1kpew1d6yym01,133.0
3381,0WN5QK,a,t08e04hh4l9rin5uaz2f,116.0
3382,0WN5QK,a,mf59woxdisayl6h9jsw3,98.0
3383,0WN5QK,a,673arl69whirrnwy2um7,99.0
3384,0WN5QK,a,j8jbmvglfmic68a8ugu1,104.0
3385,0WN5QK,a,1afwnvkgtw97clszn2nl,81.0
3386,0WN5QK,a,s9p9e4fufce4me0cmo44,98.0
3387,0WN5QK,a,be0u1xwfmvepusoso5bu,97.0
3388,0WN5QK,a,8c9ax3wzj6r09yq5f55k,99.0
3389,YKJ19A,a,zwe0zh2bv4b8iwxm0wl8,73.0
3390,YKJ19A,a,r9hrayyajuauqa523hjl,68.0
3391,YKJ19A,a,a8p7m9aagrkd0tlrjprg,87.0
3392,YKJ19A,a,2029ueigxwvrr537pjgj,72.0
3393,YKJ19A,a,6ehnq6i21bz6o8yyl9tx,65.0
3394,YKJ19A,a,3be3w48g5emqof9iplch,59.0
3395,YKJ19A,a,ldnjz5w96mop75073f7g,88.0
3396,YKJ19A,a,6c6k2p6ejt1yek1y5hah,81.0
3397,L7HTH0,a,jzpddm1og68e3i2yl3u3,108.0
3398,L7HTH0,a,jhqldvx1tjsku0oioy08,103.0
3399,L7HTH0,a,r1h7e40uxi9g7s6gwcy7,126.0
3400,L7HTH0,a,2i1pblfpnk8a77cga1nc,107.0
3401,L7HTH0,a,6nqxvdv4qo98oqld2rci,107.0
3402,L7HTH0,a,ajqtjbx7he45geycw7le,127.0
3403,L7HTH0,a,di27914vqx958qwdnwc6,105.0
3404,L7HTH0,a,9slhi6tdsgjgtmxltvd5,126.0
3405,9NVIJM,a,ybd2zyprmleefm1x1089,72.0
3406,9NVIJM,a,auv5m4b8f7vdho2ekww8,66.0
3407,9NVIJM,a,osf6z48utq63pwrcj9od,60.0
3408,9NVIJM,a,72p1ypi82a0t4zx4rjna,59.0
3409,9NVIJM,a,g1arpdhfupm5n3clv30w,78.0
3410,9NVIJM,a,1rzqzr8ikjwucgt0l6vm,80.0
3411,9NVIJM,a,xodd3iuznhb9b0lvhpce,76.0
3412,9NVIJM,a,5q0of7013qnhliy2cfu8,90.0
3413,1Z9CBD,a,kzvqfud57epffljjww1x,58.0
3414,1Z9CBD,a,c7flwvwfckm8picr4bev,80.0
3415,1Z9CBD,a,vt2j8xzvig7n3cddnuhk,60.0
3416,1Z9CBD,a,jo234xfvsfueltyqioer,67.0
3417,7RT543,a,yj4od752f0eshmdld9xs,130.0
3418,7RT543,a,3e4l2pfbxqmp0dfbnxpq,115.0
3419,7RT543,a,lsnxy1szlysb668mdc8v,91.0
3420,7RT543,a,6t1i1b8hsdr9521efz36,87.0
3421,7RT543,a,lcs0y31q9qjmesgqhqi3,122.0
3422,7RT543,a,6iyfn1dhspa5df83dd4l,113.0
3423,XI86GU,a,yslfnvro281qfhbddt5b,82.0
3424,XI86GU,a,fjnnyk3trxzu9ccqsi11,65.0
3425,XI86GU,a,xmxw111zqh6ckxi1txs1,71.0
3426,XI86GU,a,7qb4b44ukjj2s9p1kjb1,93.0
3427,UBAEX3,a,7johp6s2t6zzq81r1302,84.0
3428,UBAEX3,a,u3ur2gphn3mhh986gv9n,80.0
3429,UBAEX3,a,9bk0zihxflc1g2u7kz0u,109.0
3430,UBAEX3,a,qpcbqsmp51p37yf70e6r,85.0
3431,UBAEX3,a,r3el5eizrzzo75gatt25,91.0
3432,UBAEX3,a,66kumnlu2u5vcnpdpq0g,89.0
3433,JV3FL4,a,kp8t4ggd1ykhcnb6a75b,101.0
3434,JV3FL4,a,m3bucgiqtgcwjtsmyqyt,119.0
3435,JV3FL4,a,489dkszw24t1fxxurzkp,98.0
3436,JV3FL4,a,um806074v59n7cnzdha7,91.0
3437,JV3FL4,a,qipei3ok8lty2djlw75y,94.0
3438,JV3FL4,a,e20om4r4pmyot2pi5d5z,107.0
3439,JV3FL4,a,tfs3cc5to5gnkrx4j9mv,107.0
3440,UPUSLV,a,8bq2beqxxmdp4tt5fg84,92.0
3441,UPUSLV,a,i6r0thrgs3d43y5l0gxk,84.0
3442,UPUSLV,a,9v9npxjdkc3jxborkae3,91.0
3443,UPUSLV,a,mflx1ogr1igukbt2mzfw,89.0
3444,UPUSLV,a,heh7r9ck380h2drfqidn,85.0
3445,UPUSLV,a,ibwvuog8svvth5to71d6,85.0
3446,LS8T18,a,y7t6wqczc456j8j442fn,153.0
3447,LS8T18,a,wuxl4jol8nnxi0jhrtbc,122.0
3448,LS8T18,a,ynpmp1fg66d013ev9zba,125.0
3449,LS8T18,a,he7o5f47yuycrwmlkzc6,150.0
3450,LS8T18,a,b2ps14ntugxa3ve89pdm,139.0
3451,98AB4F,a,oyc700k9hnbvyaffbmqg,104.0
3452,98AB4F,a,x3zebtoobmhychr34vgi,97.0
3453,98AB4F,a,anp4rssgqhaxpqxvrbqf,91.0
3454,98AB4F,a,6di76h13i03onsws3uvh,94.0
3455,98AB4F,a,hqg8tm32f09bphrtqzkw,82.0
3456,98AB4F,a,anqpt8whyr3mzpvrsikm,87.0
3457,YO86NH,a,r4m9q2fxr2lzajprg8r6,146.0
3458,YO86NH,a,17c070atntnco38cr9ys,159.0
3459,YO86NH,a,kg7wogq655tge4kmtokc,141.0
3460,YO86NH,a,g7cki6sikzo2j44r44tl,155.0
3461,YO86NH,a,jxdjx2djzs0ndd1vw6i7,162.0
3462,YO86NH,a,jgu830f6lfxqvm0biftb,151.0
3463,W6797H,a,1j48y6ejgxoovgweql21,103.0
3464,W6797H,a,l4su1il7rsvsnpeal0ie,83.0
3465,W6797H,a,ein2lbslpobr4buf809j,98.0
3466,5BW1VL,a,g01p9n5abloytyktbxyp,91.0
3467,5BW1VL,a,1mnof5bsm2a5upil60ks,90.0
3468,5BW1VL,a,d09f88lqfaxjhkzeg3ie,80.0
3469,5BW1VL,a,2nh3bgkz3gcvyipg8ebn,96.0
3470,5BW1VL,a,urqgk2nswu4jnczhrawq,81.0
3471,5BW1VL,a,kap1epyuk3rujn5dyidq,87.0
3472,5BW1VL,a,m02wlepl6vgllhvqjl8w,83.0
3473,5BW1VL,a,p8b3wiv2x7kfz27udjd4,99.0
3474,5BW1VL,a,765mqtzt4g135zle4ewv,72.0
3475,PBH9EO,a,hiq8xhjdkg0tbb2uv3hl,92.0
3476,PBH9EO,a,guydxp3atct0b4em2e4i,90.0
3477,PBH9EO,a,k16guy70bx02oj4uduig,92.0
3478,PBH9EO,a,qt6hmfgwm0v7gakxx2ga,92.0
3479,FW6H0K,a,6wtjwl2pc407he0ud2i7,118.0
3480,FW6H0K,a,mkobbhh3zxrdk939b8pq,142.0
3481,FW6H0K,a,pnw0qo54xqar8t6ujot1,119.0
3482,C6B081,a,1zgfddyo3xmn214bwrnv,80.0
3483,C6B081,a,ywwwlse0pptwugozqvbv,87.0
3484,C6B081,a,q5dn59mq8sxjfufoh16w,93.0
3485,MLM0NH,a,6c5kz59mr0s7hbslfdsu,138.0
3486,MLM0NH,a,fyloscgk0864esrjj7cg,146.0
3487,MLM0NH,a,q4hub9pljrr6ca278mx1,147.0
3488,MLM0NH,a,qsl0tzwae2f0rwgfufpd,141.0
3489,MLM0NH,a,1n6z2lfnij6l7s3zuu8o,137.0
3490,MLM0NH,a,hx7cftga1bld5e5x01to,165.0
3491,42CCC5,a,xz3hujy9auukvtqvd5t9,84.0
3492,42CCC5,a,56l5ie7r2fs64yymujeb,65.0
3493,42CCC5,a,hz1ioymv0875fc81qf0s,81.0
3494,42CCC5,a,efv3npar54rik220o5zz,72.0
3495,42CCC5,a,op4qu18bbf43kgxx53gf,70.0
3496,42CCC5,a,r0ttwtl2jolv0di4biw2,67.0
3497,42CCC5,a,ejmhgle4l5hkod1zpcx7,68.0
3498,GUHJ6E,a,tqim5hhgumo4olyw1wh5,58.0
3499,GUHJ6E,a,bghdojp3vmbhinuluoin,65.0
3500,GUHJ6E,a,smmmr5hlt6qcd5vb6h9r,78.0
3501,GUHJ6E,a,ku5or97avdrg01d1m0bx,79.0
3502,GUHJ6E,a,x5drorg2jxp0uz1wuv6q,70.0
3503,GUHJ6E,a,g5txivn3py9zwge8bh2c,79.0
3504,0C8K0R,a,1yyojszlxw544ut3esue,93.0
3505,0C8K0R,a,qejrxa8mmbwmrard9d4m,96.0
3506,0C8K0R,a,v3wa8vjr5u66cwfb94rh,88.0
