,user_id,group,visit_id,visit_duration
1644,ECGNB6,first,orlgcmd3fy7ua4nbpii9,123.0
1645,25RA4R,first,h3e2jcam4vw78rzdt0xv,64.0
1646,25RA4R,first,50pzg8de7a2u4d3sams2,73.0
1647,25RA4R,first,b6zbminz9qc3j1pxyobw,97.0
1648,25RA4R,first,hwohbozpgrnb5oarc1zs,78.0
1649,25RA4R,first,ivocnxt7410sw7tbxhx3,99.0
1650,25RA4R,first,qcfb6qdwcy5dpc4uxqbp,63.0
1651,25RA4R,first,ezmwq3s3stmbq8r59z6c,78.0
1652,25RA4R,first,kcl7r80bh3055sso562o,101.0
1653,94TUDA,first,dbu288q1avgokyxtsm6r,113.0
1654,94TUDA,first,b4kxszrf99frnds36vfd,115.0
1655,94TUDA,first,ynzdu2kqy0d12i5hpjbe,113.0
1656,94TUDA,first,islp8f1n7jcw1o0mbaiz,120.0
1657,94TUDA,first,svmof7g404o5btgq3v1u,125.0
1658,94TUDA,first,zdxrnvnembvy71y7ne9l,115.0
1659,94TUDA,first,asbvnv1kdqsz5ns9u50r,132.0
1660,94TUDA,first,43ehos9t1gi82plziprk,108.0
1661,9ANAXT,first,h2x561bq0h9lkqoa5a7e,98.0
1662,9ANAXT,first,klxtl9tw7pkhfoja2q5t,100.0
1663,9ANAXT,first,hff1f40qu9p59k7ryq2r,85.0
1664,9ANAXT,first,jschjmdi2fqsgxmlzz1n,85.0
1665,9ANAXT,first,mm074dod3ifzzhgces5d,97.0
1666,9ANAXT,first,al96hrsi3x8uxznlwnzy,89.0
1667,9ANAXT,first,1lnzzy3vq86wtkascba0,85.0
1668,9ANAXT,first,u86vuk9f6lynbt05tbyb,84.0
1669,9ANAXT,first,dknxziuxssumfurgwlgz,87.0
1670,FJG6UE,first,nvcwwx4c52hj2fzp79bt,93.0
1671,FJG6UE,first,wueyly7bpaf8gpiqw9n9,82.0
1672,FJG6UE,first,ms5r4yqm6q7evn2f5hvs,107.0
1673,FJG6UE,first,dcieysyoicy1g7h1sltf,114.0
1674,FJG6UE,first,zmxid7x9sa9966il8frb,93.0
1675,FJG6UE,first,072pnn2lth2ntc0m219t,116.0
1676,FJG6UE,first,4y9ira2xip2hrjfz2drg,99.0
1677,FJG6UE,first,03brceisah84ep75tjo4,108.0
1678,XCHQQR,first,k6o69yo76yiggi5iuima,121.0
1679,XCHQQR,first,1drlx5ht0e7k4acqaple,121.0
1680,XCHQQR,first,dnq5nlc7sck5k1h2y8b6,132.0
1681,XCHQQR,first,dcy5ku58qpot2d6ccoak,117.0
1682,XCHQQR,first,pmz6os342os4pnqmv5nx,104.0
1683,XCHQQR,first,szgcg623sxcenda91n2b,125.0
1684,IX0UJL,first,dyharmohwtry6gxt9f0f,109.0
1685,IX0UJL,first,7lh2iil372q42bm9nl50,115.0
1686,IX0UJL,first,qlk100xpll64r5q2xw98,130.0
1687,IX0UJL,first,59mmzryxrtrmkud401oh,119.0
1688,IX0UJL,first,90qser83otbgkl7gwm13,122.0
1689,IX0UJL,first,o9gmb97cu3ja6v6ssrc0,145.0
1690,IX0UJL,first,kebekuhmd46q88atso3w,130.0
1691,6E826P,first,re43ddvqmf9zsqwa3wp8,38.0
1692,6E826P,first,d9785otl11hx35ri40tt,69.0
1693,6E826P,first,rshnify60ebx7d7gfmap,63.0
1694,6E826P,first,fj6pjzoovhcio8l2td1f,36.0
1695,6E826P,first,jpu1y8hx1wwzwphjadrk,65.0
1696,6E826P,first,dl844wwge7jm040mwvw7,73.0
1697,6E826P,first,51xat7dsjcf4x2a34tax,63.0
1698,6E826P,first,h6ludqrzvb4muil1evho,70.0
1699,Q8XTX1,first,kedo7ecrz1ivo6cb14b1,120.0
1700,Q8XTX1,first,7fwvici34t9egwtez6xi,104.0
1701,Q8XTX1,first,pbcnvjz5dliskw9jwff4,114.0
1702,Q8XTX1,first,vvvx4vwjwipapr5cau32,109.0
1703,Q8XTX1,first,ihnmuxrndo52jr6wot2d,89.0
1704,4GVC1B,first,79lzv9q3yt1rhrzxi617,94.0
1705,4GVC1B,first,nc2j2323gpal17newb2p,104.0
1706,4GVC1B,first,m283visuii6gedbr5lht,94.0
1707,0WILK5,first,b7rkyt7n66jh0qw12ral,92.0
1708,0WILK5,first,s4kn860hzh8j6yupug49,104.0
1709,0WILK5,first,d1au1e3jg1vwbaveidye,83.0
1710,0WILK5,first,re0bsgb7k75r5zae3bed,94.0
1711,0WILK5,first,i42hhblfmddcsqjldlev,87.0
1712,0WILK5,first,h91moukx1yka3zqlpkiq,90.0
1713,0WILK5,first,85ni2ehrvshc31mb2vob,85.0
1714,0WILK5,first,r64c67ia8jhbgggvb7xt,110.0
1715,0WILK5,first,4kmvibmxro8zfqt1u89w,84.0
1716,DE1OIP,first,7bad6kms3z3n2ujwmsjc,80.0
1717,DE1OIP,first,l1ywtrf0cb4ltx5mdhnc,78.0
1718,DE1OIP,first,2zu2ssk74t8pa5euu30a,75.0
1719,DE1OIP,first,gtw0ulf1y1zb3rl2dwd9,73.0
1720,DE1OIP,first,jm5v2aiy5vgv3te6zvap,83.0
1721,09PHNX,first,2lridyktp89uksrmuz5a,99.0
1722,09PHNX,first,y4qesli21fcgqyximoyu,95.0
1723,09PHNX,first,o5sl7ka5kxhlc3xfpfuc,98.0
1724,09PHNX,first,tnhp3f3toa6lckzx3kwg,107.0
1725,KUZNLP,first,c4x1x4mupv8egsz50n84,120.0
1726,KUZNLP,first,atpxsk4d8gqzyatxkamn,102.0
1727,KUZNLP,first,kxpxi85h7l3dmrzj7dzn,111.0
1728,KUZNLP,first,6j21a56o1m39dwh2emci,99.0
1729,KUZNLP,first,o0zqdh95yl3cbwmpogsd,88.0
1730,KUZNLP,first,khu63g6dn1n667qavx8k,102.0
1731,KUZNLP,first,jjdc79p6kdluq7xrogcp,99.0
1732,DPEX1M,first,dgtw83jc5ms5dizl7hbg,125.0
1733,DPEX1M,first,x6i5z1jg5iynmkj7vahk,124.0
1734,DPEX1M,first,tmt7ex3anxw8uycoxr1e,134.0
1735,DPEX1M,first,11t77kus8swz5gtm1z8s,121.0
1736,DPEX1M,first,zi0p9rtw9fc32gworppy,115.0
1737,DPEX1M,first,y34q0t7izll6m98cikhx,127.0
1738,DPEX1M,first,jwfxsisjlb6ixu3ggdtz,134.0
1739,DPEX1M,first,f00jdfgg4nlcl9i9lx6k,137.0
1740,DPEX1M,first,6j0noxzq3x0ad7a0ecjf,117.0
1741,EW8W7Y,first,l8z18sgcxzs7fcdo1x1w,116.0
1742,EW8W7Y,first,9aczl9p8jx4vkbiqi7wo,131.0
1743,EW8W7Y,first,i955fp2df97ex44mjm4v,127.0
1744,EW8W7Y,first,cp45kl7gxthmt50ctf14,123.0
1745,BESZ2N,first,shrqllrv7zmj63lybf53,103.0
1746,BESZ2N,first,wdzm11aby0eb7b07oj1w,110.0
1747,BESZ2N,first,oar1wi5zxt7fejgm168l,119.0
1748,BESZ2N,first,vjgz96zwrn6edhluq1j9,110.0
1749,KF049L,first,7dejvb8e596rhnoqk2et,96.0
1750,KF049L,first,fkh7w9epl1epqqlh53h6,106.0
1751,KF049L,first,icb3rn0b5oenldvph4a1,100.0
1752,KF049L,first,ue5jnnt8trtfazagziwx,108.0
1753,KF049L,first,bp1fgwx8nhpv1jpbet2s,120.0
1754,KF049L,first,hojdrihdx55ebstliim6,124.0
1755,KF049L,first,f68tc3fbic5plzrhzyn8,117.0
1756,KF049L,first,5rqqkczndpx70p7xqb25,124.0
1757,KF049L,first,2jeib3q7l1icg420amzp,110.0
1758,1RU12T,first,3uq2yicqnzmg86mrq48z,102.0
1759,1RU12T,first,cu580pq9godcim970kja,88.0
1760,1RU12T,first,bf9txhhqp0pwqnym355f,106.0
1761,2TY4PG,first,u7ee89iza7msz1cjf0ly,100.0
1762,2TY4PG,first,iufbupjhm4ywyx8c70oz,125.0
1763,2TY4PG,first,tpzpjd4fwo8avo7w3zy4,138.0
1764,2TY4PG,first,suqbpdqsatrr8wqc0sus,112.0
1765,2TY4PG,first,phklyiq02xdew54sflv9,121.0
1766,IPVVEM,first,vz5io35omnactwr9cdxp,128.0
1767,IPVVEM,first,p30ym758xtt3353utsr1,105.0
1768,IPVVEM,first,b769t8l5pmxpkl021wle,116.0
1769,IPVVEM,first,3lctqqzf4kek39si3kpz,99.0
1770,IPVVEM,first,4rdnyisal63jwxt26098,98.0
1771,VHO4I4,first,hivqhuhmxgb7nwjbyesw,104.0
1772,VHO4I4,first,ywbnera6risdnxcwb3pc,99.0
1773,VHO4I4,first,g6tcg46xl6bqbzs373pm,117.0
1774,VHO4I4,first,ivcpmrwlgbpgjxun0fdb,104.0
1775,OSG669,first,glzlwz8gbxbxgj89ehij,138.0
1776,OSG669,first,ngcclz3we83t7clf2tnn,104.0
1777,OSG669,first,en8zcje1xrb0v8wnahjv,123.0
1778,OSG669,first,e6u4vekqixe9pel3m9ix,129.0
1779,OSG669,first,z95ujcvx5wctmwdnvwys,118.0
1780,OSG669,first,edvi0yoyn9bhlcw66js7,129.0
1781,OSG669,first,bbti4ln26yy8zu96dst3,115.0
1782,OSG669,first,cm41fqfhx4nkuumdrugo,128.0
1783,OSG669,first,ytwghkct62pv211tztwj,118.0
1784,ISKZBM,first,opfh4owdyw45e3sg1zry,73.0
1785,ISKZBM,first,m2k0nk1tcckefegwmwog,78.0
1786,ISKZBM,first,84o5nnmwjhewuiwxubcb,83.0
1787,ISKZBM,first,rcpcn24cdmfpozc6bjro,80.0
1788,ISKZBM,first,pidca82upqjvef9lu15r,72.0
1789,ISKZBM,first,s5ff2peeog060ru7baes,70.0
1790,ISKZBM,first,ewghk7lelfn2ti3p8qw2,66.0
1791,Y20NDG,first,8to5imfqkvc0vsbon42h,84.0
1792,Y20NDG,first,9r6sgcxlurqenk5mn684,94.0
1793,Y20NDG,first,awsm7y0azo8caywt90i2,80.0
1794,Y20NDG,first,6lgmqtd67brccboo9q95,109.0
1795,Y20NDG,first,msons65z99rjveej3d1h,73.0
1796,Y20NDG,first,nn8b2l4bebgc802pxjlb,104.0
1797,Y20NDG,first,2uqs869xdpo5kbpx2k79,78.0
1798,Y20NDG,first,fh07cpsbfis2aba99voi,107.0
1799,KR4UHZ,first,ej0f9pbdgwoj8hdvi3kt,92.0
1800,KR4UHZ,first,j0jc5hqs6y228n4qwoah,123.0
1801,KR4UHZ,first,abxs6kzr9owytc4p22sx,115.0
1802,KR4UHZ,first,n8blcib6beuqibihuu1a,111.0
1803,OF066R,first,6lgl2r2uyvcrh0gvst5x,94.0
1804,OF066R,first,dfhqr9lre8z96q8g56xl,96.0
1805,OF066R,first,rske8px57ut2utsovrlm,82.0
1806,OF066R,first,4uu0hl79t91y97ye7o8o,110.0
1807,OF066R,first,3g2yltugdv6n08g9qlzc,90.0
1808,OF066R,first,855jpvswdzgqnu357jmm,112.0
1809,OF066R,first,ucfyhfoucfwb158g9mhn,92.0
1810,0XQ6CH,first,wgyix7t6kvaekxtiwkde,102.0
1811,0XQ6CH,first,n91srpmc4oif35qxxf5s,109.0
1812,0XQ6CH,first,23fpl26ovqxq7fnoyhkz,99.0
1813,0XQ6CH,first,9qhtkkzgchibsowqwgss,104.0
1814,0XQ6CH,first,rz630mftwih556yusm2g,108.0
1815,0XQ6CH,first,9ws5moi9zjvuk59s1wfq,94.0
1816,0XQ6CH,first,w4syh8umbvt0bbffq9k0,77.0
1817,0XQ6CH,first,601dmz1jgmr73p64pf70,91.0
1818,0XQ6CH,first,hfkh5ea247z2dd9tt2l9,89.0
1819,6Q4YR5,first,ir02ulbo582zrmo4dduw,122.0
1820,6Q4YR5,first,pf49c9hcpxxp13clsxnt,145.0
1821,6Q4YR5,first,dggneao3m670yt0rzxt0,134.0
1822,6Q4YR5,first,cnj5wdoqscktuina1unn,140.0
1823,6Q4YR5,first,xyaorvu5qdvjegb6slkg,129.0
1824,X9DVAE,first,h6yjlzgb4t8s7ma619ek,122.0
1825,X9DVAE,first,h1g48fflah56dqdoqg7x,108.0
1826,X9DVAE,first,ph9kd34u2vwpg37jhoij,122.0
1827,X9DVAE,first,f43x0d0rkoij547vyo7r,129.0
1828,X9DVAE,first,v56je3g723jzlku5jefn,127.0
1829,X9DVAE,first,pd7ne23wawg1koxg09je,111.0
1830,X9DVAE,first,a6blcedvae0om2e1d0d9,131.0
1831,X9DVAE,first,dcit7vyi7o1d9351fzbo,126.0
1832,X9DVAE,first,h2xww201na3deyihejbt,127.0
1833,XUUGKX,first,6fupb3tinjdb213x764n,78.0
1834,XUUGKX,first,q0g04wb3cp130xap3abd,96.0
1835,XUUGKX,first,2oq87skva7wdvxmxnilq,107.0
1836,XUUGKX,first,16xyi4ueucpvxe8vm0ku,110.0
1837,XUUGKX,first,dlth88wkfwepjapnbcxv,101.0
1838,WQPX0Y,first,y6is5nf87s27ixuj1mho,114.0
1839,WQPX0Y,first,i0ym8yxg01onqg53n6pd,99.0
1840,WQPX0Y,first,xhbsrheno7a50wba3g9k,110.0
1841,WQPX0Y,first,qz17yrb0sy26n1g0wkw4,117.0
1842,WQPX0Y,first,0uv1joudtrzyhznfinom,95.0
1843,WQPX0Y,first,i63cxh1b29ubux1fmg06,107.0
1844,WQPX0Y,first,16lgor3ns3o1a7jwse7w,95.0
1845,WQPX0Y,first,ro5lxted5qhjwt5u0bng,82.0
1846,IDXS00,first,yl5l3osdz6qu8rviyaxt,115.0
1847,IDXS00,first,l3y1k3f3gfqhrdr9toja,100.0
1848,IDXS00,first,x1ktrrckw1k4rs0t1oev,99.0
1849,IDXS00,first,xwevm300xpa6ujjwg4dp,98.0
1850,IDXS00,first,6d1agrxiwbzxkq4n4b0e,98.0
1851,IDXS00,first,s24i7du9u723ac6g0d2a,87.0
1852,WCKUJU,first,2vcobkiw1khxt0tq9bai,79.0
1853,WCKUJU,first,ywcelbb678pfkq4oziy1,83.0
1854,WCKUJU,first,qcpkphv1yknr8126e1z5,79.0
1855,12PKB5,first,jfb9no7wcrxqhftjcdvt,36.0
1856,12PKB5,first,2b4c2a5q2n5buqxyr4jr,46.0
1857,12PKB5,first,buuhm32pqexroljvorza,43.0
1858,12PKB5,first,ql2i0nnukjo0yt6qtxbl,49.0
1859,12PKB5,first,fm3c5dp9qnbm7r54ckie,50.0
1860,12PKB5,first,y3c68wzoqbpc182kp1id,49.0
1861,12PKB5,first,k5q7k48jlc8ucl2z5lhk,32.0
1862,IOG29S,first,pajux14jvggoj9zmvfml,67.0
1863,IOG29S,first,t1ojxtnjzn2b5bsu6zo9,72.0
1864,IOG29S,first,ou5b9okzdhuef0yel0kc,82.0
1865,IOG29S,first,ce1r7np96q1xh8jay4vi,65.0
1866,IOG29S,first,6za5yf1tlmemf6c3kiuj,60.0
1867,9FLN1T,first,alhg2rrkjz2abcou6bgc,128.0
1868,9FLN1T,first,uj4x0q3cmcojxf4zvhex,110.0
1869,9FLN1T,first,t0gjqy03mo9a6kp86ikv,125.0
1870,6J8MVW,first,brnqng3cs021bperhcc4,89.0
1871,6J8MVW,first,f4rg5lq6zsakf7czfn48,93.0
1872,6J8MVW,first,wzibb5c7zljtg0vjtz9b,97.0
1873,6J8MVW,first,xgealyt9e9q62elvvuvn,83.0
1874,6J8MVW,first,s22o3uq38gqgeydq6nfh,82.0
1875,6J8MVW,first,pfh1b5o68lkqs50uuyl8,100.0
1876,6J8MVW,first,eybqj3fr6nbf6ckulx2q,102.0
1877,6J8MVW,first,nrpv1j038mpt15v2oyvv,97.0
1878,6J8MVW,first,e9ul6eitydboaorg0vn0,93.0
1879,K1UHAK,first,oty86700c30p8vzn4amp,85.0
1880,K1UHAK,first,l3qjgiic3nbt1jb2ult3,75.0
1881,K1UHAK,first,tt850xfadzn5kjm5k7yp,73.0
1882,K1UHAK,first,war5pbc85f0yd6fspj1p,70.0
1883,K1UHAK,first,a013aw9ferknmioananm,69.0
1884,K1UHAK,first,crrhvv0saksydwbxch9p,85.0
1885,K1UHAK,first,f1vek5rqzy3wt88cngru,90.0
1886,K1UHAK,first,61m5xpm762beeul9qm6l,68.0
1887,K1UHAK,first,13iclqrw1njio9df1dt3,70.0
1888,8NCFKF,first,7ilygalv878664f25ye8,85.0
1889,8NCFKF,first,3xlwgb62hpboqzgthekz,107.0
1890,8NCFKF,first,5nzyvtofijurssn9spli,79.0
1891,8NCFKF,first,zxjeydvr5k6ea4eb3eyo,112.0
1892,8NCFKF,first,5018scxdnk9t8gexw98d,103.0
1893,8NCFKF,first,y0sr6ccp3te24r4lg3q3,97.0
1894,8NCFKF,first,krpmhhkrwiag5zzoh4sz,111.0
1895,A901E4,first,1b53irqpxsf0c6bxjqaj,70.0
1896,A901E4,first,ewdfpr2uynsx6n3fbwh0,74.0
1897,A901E4,first,cg042tyqi112cdkt9y4m,89.0
1898,A901E4,first,3qf98zgulqp6plsyz2n0,51.0
1899,WH424S,first,ew6yxngreozqm7tl1ky4,77.0
1900,WH424S,first,3zduln5k13tkb1srwcf7,67.0
1901,WH424S,first,k7tat5bgw2uohvr0yonn,56.0
1902,WH424S,first,ywgz1l3rxptc327l8uk9,90.0
1903,WH424S,first,uf5u9vw8srv6wisdl1id,92.0
1904,WH424S,first,wz28vl20w6uxhu0bqj88,71.0
1905,WH424S,first,4u2f2p4jjnb2njsbkld1,86.0
1906,LSMHL2,first,49f3ph9qbe6kd7h1mp15,110.0
1907,LSMHL2,first,jdfhryvgm1gdtt5e99ym,106.0
1908,LSMHL2,first,swmo0742o599dvrhlu9d,109.0
1909,LSMHL2,first,3rq3jeu5bgxr9o3r80bg,108.0
1910,LSMHL2,first,fqkzeoyqlezq27czasxz,105.0
1911,LSMHL2,first,oybew33rf3jw8kzz47o4,137.0
1912,LSMHL2,first,f1zhwqzj5rlb2ex3qpg1,118.0
1913,LSMHL2,first,zh0gbig8znjupsf02pzt,124.0
1914,LSMHL2,first,vjbz199y0c4zbknfhxy7,108.0
1915,04VYBT,first,lg8z3pz2n3zn6j9dyiwz,70.0
1916,04VYBT,first,y60vwudkhlnwo1m6j273,99.0
1917,04VYBT,first,uqoi97oucrooe9qbxcsz,87.0
1918,04VYBT,first,n2ir4w7lxjwyhpfmkry1,88.0
1919,04VYBT,first,2a7xi8v7xw6njo5xkejz,81.0
1920,H4SUVT,first,inhp10z0eqa7l71utl1f,87.0
1921,H4SUVT,first,cgkkohhpwmpeu2hsc8xu,107.0
1922,H4SUVT,first,a3i90ixk56nuhp5r2h4h,97.0
1923,H4SUVT,first,vn40hu5buc7hfl1ciyrp,94.0
1924,H4SUVT,first,d98o57r0sl8utmpknf1y,119.0
1925,BPKIQU,first,dw5fabd5c709y1vtpuni,100.0
1926,BPKIQU,first,ygpydo091v2ttlymw8cg,107.0
1927,BPKIQU,first,z2dvg95gy1iqx4v3dedr,87.0
1928,BPKIQU,first,md26uynkfc56847jgjqz,110.0
1929,BPKIQU,first,zo4w6j0acpni2l7zta5q,91.0
1930,BPKIQU,first,2kefob5kd3cnxh6wzps4,83.0
1931,DLHWEO,first,wmvl6e8kbplkbntsnh3f,88.0
1932,DLHWEO,first,6t1h6y7niykdmkhwgbnk,77.0
1933,DLHWEO,first,48yrzct4ynnln0zkskqi,75.0
1934,DLHWEO,first,wjvjvnj6mdg0qxlzc5l6,75.0
1935,DLHWEO,first,jk5l23281x86rzvsm4cn,88.0
1936,DLHWEO,first,0b12zhi7vnzmbqnq5xqz,82.0
1937,DLHWEO,first,06rl3az6734yb4wwmv9b,85.0
1938,YV70LK,first,1utbb31izh9z45wfnzfo,66.0
1939,YV70LK,first,xsoofah9pc2vycemum0z,60.0
1940,YV70LK,first,1m91w3auul7zczb7k77p,78.0
1941,YV70LK,first,85lohdhnmkyrgsx7qd8q,61.0
1942,YV70LK,first,f9vvmluut9t75exzzlss,77.0
1943,YV70LK,first,c1clx8fgkob2s5j392re,74.0
1944,O10Q2U,first,af24xwn9kjrlkjwocnk9,118.0
1945,O10Q2U,first,a23fphwxsgom8ygchgsg,130.0
1946,O10Q2U,first,zpaj79ezeslabuogm393,149.0
1947,O10Q2U,first,8i4trm886xmylaka1fik,138.0
1948,O10Q2U,first,6i6gxphrzbew6lz5m3o7,113.0
1949,O10Q2U,first,d4g9r7fo5bxdwzg6yuks,117.0
1950,O10Q2U,first,st4nd9ywlohlh5bv5uth,146.0
1951,O10Q2U,first,h61enq2rem9u0lhnrn51,142.0
1952,J3X00K,first,6mh4wm38ur775u5ku6n2,78.0
1953,J3X00K,first,1k0gl6gle32bm8i83dxq,73.0
1954,J3X00K,first,4reugbeids6akyce7a8s,83.0
1955,S2N27Z,first,9z53a1ow3h51kt5znzq1,51.0
1956,S2N27Z,first,szc333mqf38cs6jy5aq6,56.0
1957,S2N27Z,first,kzct8p4m4dtn8bt98tsu,70.0
1958,S2N27Z,first,criu36bjf0wp8rduku4t,65.0
1959,U2CJUQ,first,6c7jmzlfm7isnjxigodl,91.0
1960,U2CJUQ,first,2epo2ymg5dqu4onq6gfa,78.0
1961,U2CJUQ,first,fbeh3eo8qrky8yui8ft5,61.0
1962,U2CJUQ,first,7etzs96pf378vbneea5x,86.0
1963,U2CJUQ,first,eaxnspwhxlw654dnftp0,80.0
1964,U2CJUQ,first,vt37t9h9txcjipsu54pr,78.0
1965,U2CJUQ,first,481e5bzkaihrdvzetp00,80.0
1966,U2CJUQ,first,dxdc1f5mvv4dvjprmrqr,72.0
1967,UVCVFQ,first,9nisbr2x3ayt5rhqvv8r,86.0
1968,UVCVFQ,first,wusmwwte74t0z9izzy69,105.0
1969,UVCVFQ,first,czvohxqo8h2vumammmc4,122.0
1970,UVCVFQ,first,7oyhi2tf54kwpvdqbn6m,106.0
1971,T281XU,first,zqlwg81maewln7oe1pub,119.0
1972,T281XU,first,djlormd6o3s2n9y04lu7,130.0
1973,T281XU,first,ggzearaq15upllfrc3p9,111.0
1974,3MEI55,first,wvgdp6dy9ohhjkoaloj7,82.0
1975,3MEI55,first,ue5fevzbap0h7zk1nfry,75.0
1976,3MEI55,first,h7k73fxilxqpj1kuv5pz,96.0
1977,3MEI55,first,xsy10s0x5h4d322uhfz0,98.0
1978,3MEI55,first,03asizpbqv8gzb0gzmj5,76.0
1979,3MEI55,first,ii89ecb5olmu8q3xxdtr,79.0
1980,3MEI55,first,nswnpbxjyssvg4n2llqm,94.0
1981,2PURNS,first,n6ghshxl2h9fvc4zm8sq,99.0
1982,2PURNS,first,y7w80a5xt8z6uz2lshl8,91.0
1983,2PURNS,first,6oclm6nxxhx5c1q9qp6u,77.0
1984,2PURNS,first,twtyblnw1nhrfecpreln,99.0
1985,2PURNS,first,y61yu7jc70foh62t9by2,88.0
1986,V0GYDD,first,llgfwh1hiyl3497m976g,123.0
1987,V0GYDD,first,xqufn22u45l3k79z42yo,126.0
1988,V0GYDD,first,ok8ozj55up5lyjz0bfrr,122.0
1989,V0GYDD,first,0xppqct7bbleslaog4sv,124.0
1990,9R96XV,first,mvj7lz63qhss88q1zoqj,89.0
1991,9R96XV,first,pnqexgt02z1nawt4o3d9,72.0
1992,9R96XV,first,m9ovyvd2g1dhyct6mewq,82.0
1993,B2FZ5Z,first,5vyxr7lnj588bb5nlmiy,100.0
1994,B2FZ5Z,first,wndcpa0hi19b08l9akqr,90.0
1995,B2FZ5Z,first,q192uefhlrqbk7yzds81,95.0
1996,B2FZ5Z,first,hg4sakg1kzbsc1ixg98p,99.0
1997,B2FZ5Z,first,h2lchy1mzgk083bn5j2m,86.0
1998,FU9HGS,first,255fucdq9rzyhqtq6hq2,108.0
1999,FU9HGS,first,qroxx2le2kf4285sbx43,136.0
2000,FU9HGS,first,u4d3u8eumpgdes42uylt,114.0
2001,FU9HGS,first,7atfik5ojd7vqwzyp7ik,117.0
2002,FU9HGS,first,j5kn1b5mfrhbheuo2qei,121.0
2003,ZMN7H6,first,gkaw6ylm5052lp93axnr,128.0
2004,ZMN7H6,first,ts8ag4s6n5885k5dcn57,129.0
2005,ZMN7H6,first,3ap25xvzo73wf8k46qc7,137.0
2006,ZMN7H6,first,2jh28wok3noezqatlvkf,126.0
2007,ZMN7H6,first,uxflxk594yh4oista7x5,139.0
2008,ZMN7H6,first,vzntjhu08aaiduv0uhnx,124.0
2009,ZMN7H6,first,5ta7md9y0j53964k4530,137.0
2010,ZMN7H6,first,whkg8smzbjkaib9xr0ri,130.0
2011,ZMN7H6,first,d2b081k2m3pxwe11dy20,146.0
2012,RT1AT3,first,i1tu9dznkjq9ow2x29ht,142.0
2013,RT1AT3,first,1o2qj0qapftm7rt7iey0,122.0
2014,RT1AT3,first,i42law1u9oq1jbkrngsl,127.0
2015,RT1AT3,first,vure7ugjs9zw83voajy9,109.0
2016,RT1AT3,first,9f11pog70makuo7yo4k9,139.0
2017,RT1AT3,first,wye83eyyp1r3s6kwb2lt,143.0
2018,ZCAIZE,first,xus6hjvju2s7jj121fmp,91.0
2019,ZCAIZE,first,o5w7v95w3i6502mo7yzh,95.0
2020,ZCAIZE,first,7iuxme9ppsdgfkuwkz8z,79.0
2021,ZCAIZE,first,au4viwvu9sw59bupg089,69.0
2022,ZCAIZE,first,ujyd4lvu5qcs92da39gf,89.0
2023,ZCAIZE,first,nygd78ffnpbun86cht4g,104.0
2024,ZCAIZE,first,b6vei0h041iepvdqbawo,90.0
2025,ZCAIZE,first,9g9je0bm86ipyx8eaoeu,117.0
2026,ZCAIZE,first,pnq4y2ubbnritlsygck7,85.0
2027,2BH07O,first,9ixi7kgntygj4lw56639,114.0
2028,2BH07O,first,pbdzjsjl4maboj481z3e,113.0
2029,2BH07O,first,euusikjeom6rh0if3ll7,119.0
2030,2BH07O,first,39kupqp9d7lu6kkyfdkf,92.0
2031,2BH07O,first,mgz2mkgbjnu1xynd12yu,126.0
2032,2BH07O,first,k5hw78qz8fajxulpholn,96.0
2033,2BH07O,first,3zftdkfqfx2g8vm7pwb3,116.0
2034,DB0WHR,first,cwg3v5ip4hkasot9v7za,100.0
2035,DB0WHR,first,e8ka5ooa0y0povys9bn6,82.0
2036,DB0WHR,first,1j4imh0wg8qz74fttwez,103.0
2037,DB0WHR,first,i0rh735mrzhwtl4uhfoy,96.0
2038,DB0WHR,first,3zh1qayw2ywvtll4qqde,94.0
2039,DB0WHR,first,ssu6orj0jfbtt9xv1y44,89.0
2040,DB0WHR,first,mkvel1i20z77vuo1c7p0,89.0
2041,DB0WHR,first,e2ddd9blp5fwvnhml61j,79.0
2042,DB0WHR,first,i8e0iehyn1m3frzml38m,95.0
2043,DM0VYP,first,5bft057vih2o3lmaunzw,139.0
2044,DM0VYP,first,gcknpaqrko4c0l1ri104,120.0
2045,DM0VYP,first,3p6xhi4umthrusd6xt0w,109.0
2046,DM0VYP,first,zkswzlpiyhjpx04bfzbb,97.0
2047,DM0VYP,first,86b5f2w5nz7yaqbgsbiq,111.0
2048,DM0VYP,first,10dxliee8imfg10n6rxv,124.0
2049,KJTZDR,first,cszok7dz6foav0lx7ghi,59.0
2050,KJTZDR,first,yiuhcbdp77zujvjgt9tu,54.0
2051,KJTZDR,first,gidcizldv5kk78afd5qi,74.0
2052,KJTZDR,first,87cafdmk2090804p3z1w,74.0
2053,KJTZDR,first,ys5ptc2eu6s2e27exzuz,89.0
2054,5235BB,first,ze91hdytnoo5ha1va10e,79.0
2055,5235BB,first,0q831bwbhsdhzfcoh8e1,68.0
2056,5235BB,first,qcli74lico10hqpaycu9,50.0
2057,5235BB,first,9l8vqy8h1p0nvqgb73a5,84.0
2058,5235BB,first,ueydzekthopu53o7jvwb,65.0
2059,5235BB,first,3zcpwkmramocpj0g80pf,67.0
2060,5235BB,first,lmhno94fkf1q1bsw9s5n,69.0
2061,5235BB,first,3e1kyb9agmv3t9cxt76g,57.0
2062,5969WJ,first,99qwekwl7ro4hnck1ch8,120.0
2063,5969WJ,first,7z5sseh72cjp7i2q19cj,114.0
