age,metric,group
young,9255.273927747698,
young,10418.845159201726,
young,8452.206308350218,
young,10618.803800194848,
young,9113.198312472206,
young,10688.124399838645,
young,10787.3002025315,
adult,12611.749149556064,treatment_before
adult,14023.945139076264,control_before
adult,14356.410205579794,treatment_before
adult,13050.126079954653,control_before
adult,17994.20087661664,treatment_before
adult,15520.82053794574,control_before
adult,15660.816538487152,control_before
adult,13530.721334093394,treatment_before
adult,14389.717411291957,control_before
adult,12727.959796979296,treatment_before
adult,17640.600780875204,control_before
adult,16521.36164007886,control_before
adult,10482.863237622365,control_before
adult,15490.724015113485,control_before
adult,13252.392079932877,treatment_before
adult,14569.555771475965,control_before
adult,15017.853219177852,treatment_before
adult,12186.179266447127,control_before
adult,15479.78073573898,treatment_before
adult,15590.637042967572,treatment_before
adult,15428.366306201064,control_before
adult,15820.883295479556,control_before
adult,16095.363644699168,treatment_before
adult,11106.252056453981,control_before
adult,12385.212194630818,control_before
adult,16854.101475480635,control_before
adult,13785.613188002957,control_before
adult,15116.215251571146,treatment_before
adult,13046.095712736482,control_before
adult,17267.02475471899,treatment_before
adult,11356.730277503992,control_before
adult,15748.580312394562,control_before
adult,16078.48426717427,control_before
adult,17816.40508735224,treatment_before
adult,15046.045186246462,treatment_before
adult,14563.708627232274,treatment_before
adult,16866.228734179655,control_before
adult,14658.087245920804,control_before
adult,16128.197549242284,control_before
adult,17961.620586920522,control_before
adult,16427.06748783407,control_before
adult,15231.780060288578,control_before
adult,13095.03128904822,treatment_before
adult,14158.675814410746,control_before
adult,16160.554556447902,control_before
adult,14262.336930903744,treatment_before
adult,13649.731480551398,treatment_before
adult,13009.870711405638,treatment_before
adult,14499.988748606545,treatment_before
adult,13561.604916138676,control_before
adult,17114.888998558712,treatment_before
adult,15129.122040117018,control_before
adult,15447.136932626927,treatment_before
adult,9463.858579975134,control_before
adult,15855.35564083089,treatment_before
adult,13724.094956587454,treatment_before
adult,14009.714692507156,control_before
adult,15471.686831635809,treatment_before
adult,16041.51557133515,treatment_before
adult,15003.669096042104,treatment_before
adult,16392.12979893525,control_before
adult,14984.62983888134,treatment_before
adult,11969.23420437054,control_before
adult,12454.052590862231,treatment_before
adult,13042.59687387083,control_before
adult,14456.910220537427,treatment_before
adult,15656.583695388097,control_before
adult,14021.657459878888,control_before
adult,15277.533529209926,treatment_before
adult,11126.858391194739,treatment_before
adult,13201.473512653134,control_before
adult,14217.275290631384,treatment_before
adult,17154.524916648876,control_before
adult,15231.696358682057,control_before
adult,14274.597345633423,treatment_before
adult,15000.518425369128,treatment_before
adult,15920.639567618888,control_before
adult,13689.62650462536,treatment_before
adult,13955.724362525569,control_before
adult,15397.197428522764,control_before
adult,15335.260368765112,control_before
adult,14178.70774383259,treatment_before
adult,16664.16567614809,control_before
adult,15214.56957202544,treatment_before
adult,14679.722126857941,treatment_before
adult,15445.539766483185,control_before
adult,17507.36961768571,treatment_before
adult,13604.366974009303,control_before
adult,18679.825008659154,control_before
adult,14641.046705208155,control_before
adult,15674.405043754488,treatment_before
adult,15421.732383560931,control_before
adult,14159.066682632449,treatment_before
adult,15947.240147659748,control_before
adult,17237.243373142715,treatment_before
adult,14299.31349717707,treatment_before
adult,14278.34954714758,control_before
adult,15700.55052251792,control_before
adult,16375.13630702343,treatment_before
adult,13354.891877153586,control_before
adult,16710.070970772646,treatment_before
adult,10434.657691839115,treatment_before
adult,14449.091637364496,treatment_before
adult,13060.516497506447,control_before
adult,13491.112117236251,control_before
adult,17511.987386319335,control_before
adult,15831.85672228698,treatment_before
adult,14786.418419095788,treatment_before
adult,14628.603973121717,control_before
adult,16732.16765992403,treatment_before
adult,18263.984019149993,treatment_before
adult,14034.97329781774,treatment_before
adult,15768.030436058709,control_before
adult,14269.837924974987,treatment_before
adult,15494.340023160832,control_before
adult,15799.589989931166,control_before
adult,11481.133775943592,control_before
adult,14321.36539286998,treatment_before
adult,14539.487434058947,control_before
adult,12440.662538223794,control_before
adult,16830.134947051836,control_before
adult,15447.725388372277,control_before
adult,16024.17180732652,treatment_before
adult,11983.071568351708,control_before
adult,17907.311831022496,treatment_before
adult,14965.168870846208,treatment_before
adult,12914.179687728916,treatment_before
adult,12517.738345361917,treatment_before
adult,13414.32366297385,control_before
adult,14625.439374062003,control_before
adult,14897.0459798767,control_before
adult,15258.093310759496,control_before
adult,14335.34950234829,treatment_before
adult,15976.143016058077,control_before
adult,12547.315989393655,control_before
adult,13321.951931307702,control_before
adult,15743.027751455222,treatment_before
adult,17591.254272674298,control_before
adult,13283.371026917523,control_before
adult,13960.637837700648,control_before
adult,15485.159153698143,control_before
adult,16827.648333989702,treatment_before
adult,15843.425665110653,treatment_before
adult,15209.969591877207,control_before
adult,17458.722684915338,control_before
adult,13301.114342546478,control_before
adult,12883.611607552979,control_before
adult,15603.632249642864,treatment_before
adult,11600.228346897078,control_before
adult,17928.007039007378,control_before
adult,14996.9860744537,treatment_before
adult,13253.620354294653,control_before
adult,13728.48636799311,control_before
adult,13925.600225037202,treatment_before
adult,14528.855739905517,control_before
adult,13598.313243322174,control_before
adult,14083.550842723254,control_before
adult,16577.620507829815,control_before
adult,16776.55540876553,treatment_before
adult,14166.12896175813,control_before
adult,12619.856294720032,treatment_before
adult,16801.084264384568,control_before
adult,12778.130902547326,treatment_before
adult,15836.122836042616,control_before
adult,15177.240958621987,treatment_before
adult,14766.403532113085,control_before
adult,11774.120108996696,control_before
adult,14177.486009250199,control_before
adult,14522.522616452097,control_before
adult,10382.362627272785,control_before
adult,16581.98363070413,treatment_before
adult,13238.78388531455,control_before
adult,13953.014055165033,control_before
adult,17557.808333793924,control_before
adult,14189.520354997734,control_before
adult,16050.015185612181,control_before
adult,18649.564231657732,control_before
adult,16252.9791827191,control_before
adult,17674.515486626682,control_before
adult,13804.679216559703,treatment_before
adult,16237.776347006427,treatment_before
adult,16563.592671973176,treatment_before
adult,16234.168473775822,treatment_before
adult,15751.699910596493,treatment_before
adult,17844.668388530285,control_before
adult,14344.082994192759,treatment_before
adult,16919.166605257727,treatment_before
adult,15166.943013433678,control_before
adult,13447.653538629698,control_before
adult,15857.009121368923,treatment_before
adult,17184.748261684665,control_before
adult,16209.480317480953,control_before
adult,11902.982290096617,treatment_before
adult,13047.906946536035,treatment_before
adult,16065.33932122799,control_before
adult,15714.630872821834,treatment_before
adult,15502.779942254963,treatment_before
adult,16953.697770609422,control_before
adult,15909.051193694955,treatment_before
adult,13151.469085785628,treatment_before
adult,19473.630251129758,treatment_before
adult,14624.068376325442,treatment_before
adult,11484.207750220274,control_before
adult,15312.723239980236,control_before
adult,12773.20449407791,treatment_before
adult,11991.22891184577,control_before
adult,16601.37936078657,control_before
adult,17265.25852126935,control_before
adult,16888.802985370414,control_before
adult,17075.667555881548,treatment_before
adult,13859.442788645601,treatment_before
adult,12962.209503190206,treatment_before
adult,12920.955841250841,control_before
adult,14696.168373985794,control_before
adult,20149.278617869757,treatment_before
adult,13884.360097773166,control_before
adult,14391.78302899474,treatment_before
adult,13394.099422902631,treatment_before
adult,15292.919775527476,treatment_before
adult,18023.502195243007,control_before
adult,13760.151962103675,treatment_before
adult,19716.38630944592,control_before
adult,16322.353989421837,control_before
adult,15848.450356930744,treatment_before
adult,13472.627803763813,treatment_before
adult,17833.711618276997,control_before
adult,14009.586924566476,treatment_before
adult,13720.10045072108,treatment_before
adult,14788.886149494603,treatment_before
adult,14156.865433052079,control_before
adult,11416.234175057903,control_before
adult,16903.312058661388,control_before
adult,17617.61105320244,control_before
adult,15392.002799961218,treatment_before
adult,17965.14718255184,control_before
adult,17867.085698303646,control_before
adult,15202.547693940718,treatment_before
adult,12187.573258774604,treatment_before
adult,14185.151445285404,treatment_before
adult,15479.11928598691,treatment_before
adult,13397.780798892636,treatment_before
adult,13632.808822004006,control_before
adult,15864.297698090797,treatment_before
adult,16427.430468489485,treatment_before
adult,16337.35238905357,treatment_before
adult,13306.353928963383,treatment_before
adult,11503.016571038455,treatment_before
adult,15218.148254769145,control_before
adult,15037.874133703053,control_before
adult,17385.157381944206,treatment_before
adult,17407.73365297577,treatment_before
adult,11240.588025495386,control_before
adult,12896.035244587876,control_before
adult,15560.396301759716,control_before
adult,17750.182329597137,control_before
adult,15724.49909924803,control_before
adult,14800.42534770578,treatment_before
adult,15552.949859640761,treatment_before
adult,14713.514062052987,control_before
adult,15940.856443126548,control_before
adult,15261.88247847576,control_before
adult,13195.889666408191,treatment_before
adult,14083.01079922983,control_before
adult,12978.19562584188,treatment_before
adult,15128.729620545282,treatment_before
adult,16652.593226139885,control_before
adult,17201.27411553711,control_before
adult,12069.090284392803,treatment_before
adult,14508.849463112485,control_before
adult,18443.238066749083,treatment_before
adult,15385.734582056128,treatment_before
adult,15249.019388356937,treatment_before
adult,13471.180207179947,treatment_before
adult,15612.994545131469,treatment_before
adult,16756.621265988753,control_before
adult,11108.174481733566,control_before
adult,13400.83702731121,control_before
adult,13807.458616209999,control_before
adult,14422.193686745626,control_before
adult,17181.690303790645,treatment_before
adult,18186.458693678982,control_before
adult,14776.66435067937,control_before
adult,14324.800337013898,treatment_before
adult,14282.769804085769,control_before
adult,9396.090052215954,control_before
adult,14667.312473839738,treatment_before
adult,18376.83111771421,treatment_before
adult,15903.651076280032,control_before
adult,11793.500632948515,treatment_before
adult,15112.7511017298,control_before
adult,17833.496600084378,control_before
adult,13860.99152793513,control_before
adult,14515.989574413563,treatment_before
adult,13318.131446933832,control_before
adult,16886.77467253746,control_before
adult,13817.010960566773,control_before
adult,17360.787799330166,treatment_before
adult,16535.10608487358,control_before
adult,17332.82409574937,treatment_before
adult,12412.567042933764,control_before
adult,19222.971672852233,treatment_before
adult,17099.49018191084,control_before
adult,14394.162483084765,treatment_before
adult,12481.336520981698,control_before
adult,19195.690206307714,control_before
adult,14738.577974019225,control_before
adult,17263.68326619479,control_before
adult,16272.646843738252,treatment_before
adult,11127.08145756441,treatment_before
adult,10921.880123255607,treatment_before
adult,13575.39067018917,treatment_before
adult,15821.33169737279,control_before
adult,11192.056963936528,treatment_before
adult,17484.098454910843,treatment_before
adult,15050.913842488217,control_before
adult,15250.255837121491,treatment_before
adult,16849.30902187579,treatment_before
adult,14928.113007647842,treatment_before
adult,17811.201653123535,treatment_before
adult,14824.249673329607,control_before
adult,17468.068851748183,treatment_before
adult,16655.85170087095,control_before
adult,10500.69227729844,treatment_before
adult,14095.600231592673,control_before
adult,14994.73215145553,control_before
adult,17699.08262885533,control_before
adult,14050.015832224622,treatment_before
adult,15155.447685014246,treatment_before
adult,14143.037406159216,control_before
adult,15298.416205569165,control_before
adult,16886.734968313496,control_before
adult,13597.1341968182,control_before
adult,12182.569735286304,control_before
adult,12664.608335151284,control_before
adult,16599.412651027134,treatment_before
adult,19033.819333847336,control_before
adult,15656.482307055883,treatment_before
adult,14859.601788918651,control_before
adult,12872.239819352943,treatment_before
adult,11699.273191078742,control_before
adult,15300.714732698867,control_before
adult,16552.81794350276,treatment_before
adult,14755.585341232882,control_before
adult,13824.40854171398,control_before
adult,17024.676303738837,control_before
adult,16338.126473951399,treatment_before
adult,17028.7536211438,treatment_before
adult,16630.63283397177,control_before
adult,16282.944936482532,treatment_before
adult,14879.284660100531,treatment_before
adult,15762.598038907332,treatment_before
adult,11367.2133200325,treatment_before
adult,13829.629261722588,control_before
adult,13126.766467940559,treatment_before
adult,15688.002679754154,control_before
adult,12297.794686113117,control_before
adult,15158.846074586254,treatment_before
adult,14543.245900161193,control_before
adult,14695.070876748034,treatment_before
adult,11567.44239161307,treatment_before
adult,14732.50483562926,treatment_before
adult,16509.282429408944,treatment_before
adult,14627.072454040415,control_before
adult,16052.901702370196,control_before
adult,15131.35139373971,control_before
adult,12731.125972963482,treatment_before
adult,14401.68168531091,control_before
adult,14312.768407585398,control_before
adult,15290.950599938784,treatment_before
adult,12433.754687799305,control_before
adult,14245.829347390392,control_before
adult,15750.425227239228,control_before
adult,13106.28426597326,control_before
adult,13291.969783433286,treatment_before
adult,15480.72911612389,treatment_before
adult,13782.3056757603,control_before
adult,14234.749517936356,control_before
adult,14737.202947132717,treatment_before
adult,14663.31178914224,control_before
adult,14940.576709423189,control_before
adult,17106.10875813938,control_before
adult,17300.31298946387,control_before
adult,10843.765941547224,control_before
adult,14393.860041633658,control_before
adult,13417.588696451456,control_before
adult,13088.67048629666,treatment_before
adult,17029.304060185656,control_before
adult,12792.898768821417,treatment_before
adult,15272.268527522097,treatment_before
adult,16083.580690091037,control_before
adult,15341.012093100058,treatment_before
adult,16352.044098468601,treatment_before
adult,13959.287248636683,treatment_before
adult,16566.541038505424,treatment_before
adult,11233.592307830542,control_before
adult,17832.92437127562,control_before
adult,15125.91469453905,control_before
adult,13995.260478702166,treatment_before
adult,13282.68751773676,control_before
adult,15101.9197786768,control_before
adult,17139.598179060675,control_before
adult,14418.325226846662,control_before
adult,19437.251369729034,control_before
adult,12752.881874780067,control_before
adult,13261.99999102937,control_before
adult,16062.141466562409,treatment_before
adult,14554.861160275857,treatment_before
adult,16116.74967831665,treatment_before
adult,17113.58859036929,control_before
adult,15194.709571954623,control_before
adult,15030.311878748196,treatment_before
adult,14996.960538037994,control_before
adult,15892.390331350722,treatment_before
adult,15681.266906778894,control_before
adult,15199.327449378414,control_before
adult,19056.448199998682,treatment_before
adult,14304.369258145734,treatment_before
adult,17870.682622536366,treatment_before
adult,12411.575299424916,treatment_before
adult,16890.36963377196,treatment_before
adult,16421.268747674843,control_before
adult,16790.890168778227,treatment_before
adult,18014.01583175225,treatment_before
adult,13680.711139664507,treatment_before
adult,17080.438414649427,control_before
adult,13613.060252898278,treatment_before
adult,14198.626441631639,control_before
adult,12633.333836880665,treatment_before
adult,15006.130677471532,treatment_before
adult,15449.89301451633,control_before
adult,11612.873567133634,control_before
adult,16370.940100096032,control_before
adult,13854.42684634606,treatment_before
adult,15664.33996187439,treatment_before
adult,12142.836253666053,control_before
adult,14619.86192373054,control_before
adult,14935.688784644526,treatment_before
adult,11691.46061741608,treatment_before
adult,18829.060604688868,treatment_before
adult,15232.964754965242,control_before
adult,13870.8252255337,treatment_before
adult,18843.608866070113,control_before
adult,13365.359349058008,control_before
adult,12354.475506760456,control_before
adult,16995.612536902005,treatment_before
adult,15503.862986350574,control_before
adult,14040.577503202569,treatment_before
adult,11426.68493230489,treatment_before
adult,15748.997598049427,treatment_before
adult,12075.797403097955,control_before
adult,15827.441508126669,treatment_before
adult,13896.679927381496,control_before
adult,18886.15926154342,treatment_before
adult,18262.60128766548,control_before
adult,16053.763968381374,treatment_before
adult,13011.291904554011,control_before
adult,13677.640625039561,treatment_before
adult,18045.797951769586,treatment_before
adult,11654.373524902316,treatment_before
adult,11249.866934801683,treatment_before
adult,17671.249476973946,control_before
adult,13356.807799274238,treatment_before
adult,13464.604386569345,treatment_before
adult,13381.509584344116,treatment_before
adult,12909.839823449407,treatment_before
adult,15316.205096158146,treatment_before
adult,16909.306750035008,treatment_before
adult,14043.26018787064,control_before
adult,16446.747817292246,control_before
adult,12243.129486204223,treatment_before
adult,15209.330915176928,treatment_before
adult,12963.325030602959,treatment_before
adult,16541.888559907646,treatment_before
adult,13314.286332518117,treatment_before
adult,15816.98436391848,treatment_before
adult,14354.485131884563,treatment_before
adult,15888.24102578699,treatment_before
adult,17926.03641479151,treatment_before
adult,15730.37911025908,treatment_before
adult,18362.610314872716,treatment_before
adult,17807.48057845441,treatment_before
adult,15476.798373082023,control_before
adult,11482.665182903269,control_before
adult,14049.748689504151,treatment_before
adult,14631.299000112573,control_before
adult,12638.47354634747,treatment_before
adult,16568.296544161138,treatment_before
adult,14514.210727210866,control_before
adult,10186.051277249286,control_before
adult,17110.72589963315,control_before
adult,15448.922427836647,control_before
adult,17240.97388495789,control_before
adult,15384.863501672004,treatment_before
adult,12471.591133139205,control_before
adult,14439.21474988374,control_before
adult,14736.447490733794,control_before
adult,15858.707496274437,treatment_before
adult,15547.136190924772,treatment_before
adult,13614.939592272314,treatment_before
adult,15340.808529169855,treatment_before
adult,16629.561318101267,control_before
adult,13958.992527508912,treatment_before
adult,14310.950383378635,control_before
adult,12343.821036511326,treatment_before
adult,13293.278137728019,control_before
adult,14645.353391877361,treatment_before
adult,12767.076830215257,treatment_before
adult,14820.04860956348,control_before
adult,12009.698051513913,control_before
adult,16006.717301795466,treatment_before
adult,12812.710972889276,treatment_before
adult,13633.788263146762,treatment_before
adult,20652.84557622044,treatment_before
adult,16302.433134897346,treatment_before
adult,16000.50497437754,control_before
adult,12539.364888505557,treatment_before
adult,15859.820338012647,treatment_before
adult,13606.517435667183,treatment_before
adult,15188.92187233665,treatment_before
adult,14992.262538758621,control_before
adult,16112.054011087752,control_before
adult,14953.358727999244,control_before
adult,16314.989786310649,treatment_before
adult,16839.19376769605,treatment_before
adult,13231.75583122614,control_before
adult,17171.65678453134,control_before
adult,14739.55953399296,control_before
adult,15717.639339129759,control_before
adult,13257.371064388748,control_before
adult,19118.406321779472,control_before
adult,15067.027711209053,treatment_before
adult,16232.908884691275,control_before
adult,15356.401820435547,control_before
adult,16945.67098917901,control_before
adult,15771.544934402382,treatment_before
adult,15066.383449851186,control_before
adult,20888.849040117362,control_before
adult,13097.126282076133,treatment_before
adult,13841.059631258093,control_before
adult,16459.377637236485,control_before
adult,18053.97173962737,treatment_before
adult,13175.317094002865,treatment_before
adult,16931.631082069143,control_before
adult,11444.25950532923,treatment_before
adult,11810.394316158945,control_before
adult,15261.444374418408,treatment_before
adult,17634.84195280294,control_before
adult,15052.493998639988,treatment_before
adult,16317.389140615109,treatment_before
adult,15009.131298871202,control_before
adult,15681.404434037562,treatment_before
adult,12114.68692480131,treatment_before
adult,16171.836319791813,treatment_before
adult,11488.103147301927,control_before
adult,13643.430890383097,control_before
adult,12814.779367908566,control_before
adult,10273.562249725177,treatment_before
adult,14175.08825906117,treatment_before
adult,15011.259191847677,treatment_before
adult,14246.710560870824,control_before
adult,16427.04187769036,treatment_before
adult,16135.702167794396,treatment_before
adult,15442.958089334332,treatment_before
adult,14951.365028853232,control_before
adult,17530.846250891038,control_before
adult,14571.53660539032,treatment_before
adult,15564.741447073282,treatment_before
adult,10775.636112751894,treatment_before
adult,13936.656411839476,control_before
adult,11364.277546101866,treatment_before
adult,13463.779330545032,treatment_before
adult,17612.362483915556,treatment_before
adult,14861.030569521807,treatment_before
adult,13896.911123910279,control_before
adult,14462.837461723857,treatment_before
adult,12067.700825382448,control_before
adult,15718.640864160276,control_before
adult,16242.668949098928,control_before
adult,12915.164225924862,control_before
adult,13655.80664134277,treatment_before
adult,12992.411218689389,control_before
adult,14560.763208422966,control_before
adult,14866.218767885466,treatment_before
adult,14506.925251509943,control_before
adult,12365.255216721576,control_before
adult,14489.526599664725,treatment_before
adult,18552.183866342268,treatment_before
adult,13788.531323681544,control_before
adult,10210.443775639218,control_before
adult,15762.38761887984,control_before
adult,13953.92088651109,treatment_before
adult,13658.273756037865,control_before
adult,12869.998796666612,treatment_before
adult,12055.469970580418,control_before
adult,13711.370681915005,treatment_before
adult,15861.791749488508,treatment_before
adult,12633.176207432902,treatment_before
adult,13616.90967975829,treatment_before
adult,14657.535455803736,control_before
adult,13699.659032942489,treatment_before
adult,20272.81850529697,treatment_before
adult,16856.457008901092,control_before
adult,15249.406802604037,treatment_before
adult,11897.754871888072,control_before
adult,15230.37348865557,treatment_before
adult,19476.366751147194,control_before
adult,16405.147670587652,treatment_before
adult,14477.754994797782,control_before
adult,16776.505964612155,control_before
adult,15105.742985177421,control_before
adult,16888.01291902835,treatment_before
adult,15640.621591726394,treatment_before
adult,13308.465046588426,control_before
adult,16603.107371227234,control_before
adult,12193.213251316309,treatment_before
adult,13279.133272671937,control_before
adult,17088.90829890448,control_before
adult,15601.882514964263,treatment_before
adult,16932.26486272623,control_before
adult,15858.447348666923,control_before
adult,14682.39805674903,treatment_before
adult,16334.46587412451,control_before
adult,15340.02686841461,treatment_before
adult,15308.747312850275,treatment_before
adult,11712.926204469422,control_before
adult,14068.640940124225,treatment_before
adult,17124.740801702417,control_before
adult,15313.209892322046,control_before
adult,15422.624198195062,treatment_before
adult,18535.057822715746,control_before
adult,12531.925257618144,control_before
adult,18618.388464307318,control_before
adult,13567.839634545264,control_before
adult,15962.848199856537,treatment_before
adult,15523.703466960907,treatment_before
adult,17098.14692355545,control_before
adult,15736.749581937847,treatment_before
adult,13831.963794307634,control_before
adult,18270.678632054427,control_before
adult,14399.740252774325,treatment_before
adult,15736.047195211026,treatment_before
adult,14554.079052495339,treatment_before
adult,13700.687633151627,treatment_before
adult,15744.73160884457,control_before
adult,11890.248766181143,control_before
adult,18591.55759500885,treatment_before
adult,14757.780852617198,treatment_before
adult,16961.342003317415,control_before
adult,17698.953168685923,treatment_before
adult,19131.206970138635,control_before
adult,16416.770614812005,control_before
adult,15690.791783693207,control_before
adult,17308.313317525182,control_before
adult,13055.276483682015,treatment_before
adult,13474.721357171593,control_before
adult,14644.730372477496,treatment_before
adult,15814.807897613422,treatment_before
adult,13639.866498648003,treatment_before
adult,14862.461626538727,control_before
adult,14428.484788588823,control_before
adult,16732.98111350661,control_before
adult,13215.403080761485,treatment_before
adult,18491.894695904095,treatment_before
adult,12179.450269745332,treatment_before
adult,14867.690208619633,treatment_before
adult,13970.738577558637,control_before
adult,12241.153902371352,treatment_before
adult,13238.84019904364,treatment_before
adult,12561.734536134116,treatment_before
adult,16141.151605461046,control_before
adult,17282.018937032382,treatment_before
adult,12589.13103019083,control_before
adult,12641.918471411345,treatment_before
adult,14531.08367456381,control_before
adult,14822.061078786148,control_before
adult,16911.676422887365,control_before
adult,16272.110604263438,treatment_before
adult,18453.86918017902,treatment_before
adult,11770.529925439609,treatment_before
adult,14679.466190753228,control_before
adult,15522.123612009284,control_before
adult,12706.689267743957,treatment_before
adult,13026.779920621704,control_before
adult,13755.262835068832,treatment_before
adult,13348.238320738417,control_before
adult,14206.087876925927,treatment_before
adult,16930.679033660337,treatment_before
adult,13876.598573021229,treatment_before
adult,17340.572903130997,treatment_before
adult,17886.577511793057,treatment_before
adult,15096.351954441714,control_before
adult,15994.926487512685,treatment_before
adult,10119.224227781473,control_before
adult,16306.356785478423,treatment_before
adult,16428.359147722633,control_before
adult,18326.710549029754,treatment_before
adult,19639.66305576356,treatment_before
adult,14300.160016762802,control_before
adult,15628.105627176661,control_before
adult,17027.229042621366,treatment_before
adult,12541.140141639058,treatment_before
adult,15295.48128936481,control_before
adult,14765.887065428316,control_before
adult,16635.633784008158,treatment_before
adult,12386.402634327918,control_before
adult,16261.228965966407,treatment_before
adult,15784.329854349839,control_before
adult,15674.112232766633,control_before
adult,15965.2481715194,treatment_before
adult,16695.611618692463,control_before
adult,16590.75563524592,treatment_before
adult,14991.351500357528,treatment_before
adult,16833.348703518463,control_before
adult,16247.355840297167,treatment_before
adult,13386.981510878819,control_before
adult,16226.699194877743,treatment_before
adult,15736.684022971212,control_before
adult,14644.095935004914,treatment_before
adult,14396.614447325901,treatment_before
adult,11135.908063224466,control_before
adult,13910.761371281222,treatment_before
adult,15173.094100118424,control_before
adult,14782.154734873297,treatment_before
adult,14477.48395369962,control_before
adult,14341.28655704557,control_before
adult,15135.229027329216,control_before
adult,15536.742149432823,treatment_before
adult,15390.622919298676,treatment_before
adult,8242.444877396632,treatment_before
adult,15830.28552316983,control_before
adult,17624.514825653434,treatment_before
adult,17827.623993427416,treatment_before
adult,18465.635458464752,control_before
adult,18514.777963582783,control_before
adult,17593.0550723182,control_before
adult,14969.84002377917,control_before
adult,13088.825690151261,treatment_before
adult,12311.4764257273,treatment_before
adult,16256.483797698587,treatment_before
adult,17135.275703714597,control_before
adult,15078.46314474572,treatment_before
adult,12512.670522765413,treatment_before
adult,17090.49841264238,control_before
adult,13279.87310041031,control_before
adult,16367.0721875542,treatment_before
adult,14246.911540037672,control_before
adult,15602.96135482905,treatment_before
adult,16959.039677414272,treatment_before
adult,11009.905804863814,control_before
adult,17260.075010500062,control_before
adult,14499.165499942821,control_before
adult,16984.21590318912,treatment_before
adult,15318.086809807355,control_before
adult,11073.067751423452,control_before
adult,15088.374682836202,treatment_before
adult,12395.55596152851,control_before
adult,14150.564074954851,treatment_before
adult,16909.197842155736,treatment_before
adult,15389.099280871762,treatment_before
adult,18087.467148414573,control_before
adult,14368.100106576547,control_before
adult,17670.57398656996,control_before
adult,13908.060434579069,treatment_before
adult,13995.407176087803,treatment_before
adult,14360.867102771876,treatment_before
adult,15647.498276338454,control_before
adult,10235.580306884287,treatment_before
adult,18467.123600538278,treatment_before
adult,16324.534619027621,control_before
adult,17742.57642015989,control_before
adult,13482.26316551631,treatment_before
adult,17832.938599292822,control_before
adult,20447.76471571238,treatment_before
adult,14873.125381601687,treatment_before
adult,15548.85976003203,treatment_before
adult,11544.753811774299,treatment_before
adult,14719.495236410692,treatment_before
adult,17502.840461201355,control_before
adult,14684.364625390326,control_before
adult,11872.228317096378,control_before
adult,10635.406676881023,control_before
adult,15839.21460730242,control_before
adult,17294.91956879375,control_before
adult,16208.040632714385,control_before
adult,15812.169542085472,control_before
adult,14647.087816557487,treatment_before
adult,17833.179485768083,treatment_before
adult,15123.51529825131,treatment_before
adult,16984.632802367916,treatment_before
adult,15046.011017011091,control_before
adult,16018.865847115967,control_before
adult,14588.88308138267,control_before
adult,17424.315855495588,treatment_before
adult,16049.841186370611,control_before
adult,13156.724959282263,control_before
adult,14859.646409907027,control_before
adult,15554.718774020112,control_before
adult,17676.548593329684,treatment_before
adult,14765.332468491139,control_before
adult,18564.464316599522,control_before
adult,15071.158513616296,control_before
adult,16279.95080527124,treatment_before
adult,14021.721444322317,treatment_before
adult,14923.673797908512,control_before
adult,12728.413595227139,control_before
adult,13633.844516176983,treatment_before
adult,13594.662323769058,control_before
adult,14360.782650285815,treatment_before
adult,15922.286889435598,control_before
adult,15649.078841643199,control_before
adult,14902.613105353861,control_before
adult,16445.917192813995,control_before
adult,16308.608763655388,treatment_before
adult,13983.954982264759,control_before
adult,14229.935636417149,treatment_before
adult,17044.778109041403,treatment_before
adult,14346.886429364518,control_before
adult,15468.356064090314,control_before
adult,15620.97380961452,treatment_before
adult,15875.157343131625,treatment_before
adult,16010.573346169127,treatment_before
adult,14407.26397073475,treatment_before
adult,14100.993045087676,treatment_before
adult,16500.861567388507,treatment_before
adult,12947.47778189701,treatment_before
adult,17786.445984575286,treatment_before
adult,15044.549516305506,control_before
adult,17585.171394510653,control_before
adult,12739.82240579153,treatment_before
adult,15660.068392911982,control_before
adult,12057.301668401837,treatment_before
adult,16408.422020233935,treatment_before
adult,17769.266400411725,treatment_before
adult,15708.10145440424,treatment_before
adult,14078.181354316032,treatment_before
adult,18517.881689047892,control_before
adult,11809.078988322308,treatment_before
adult,14466.161290284886,control_before
adult,12030.219613809595,control_before
adult,10947.166570061876,treatment_before
adult,14022.17225450655,control_before
adult,15407.429621743939,control_before
adult,12028.018516712054,control_before
adult,14333.178754862625,control_before
adult,14505.767464315099,control_before
adult,17876.14440244758,control_before
adult,15566.191684663507,control_before
adult,12720.737373536711,treatment_before
adult,20058.333532349112,control_before
adult,16402.263751525676,control_before
adult,17184.622080461304,treatment_before
adult,14686.65532125142,treatment_before
adult,13139.107554431917,control_before
adult,11588.781075397992,control_before
adult,17945.633417982717,control_before
adult,13927.326505575671,control_before
adult,13725.588684669552,treatment_before
adult,15437.874889179091,treatment_before
adult,14160.840465104246,control_before
adult,17627.27451773389,treatment_before
adult,13736.597656863838,treatment_before
adult,18816.722163468283,control_before
adult,18366.452832387025,control_before
adult,15295.638772968518,control_before
adult,12775.961912586048,control_before
adult,15497.403376628024,treatment_before
adult,12451.131872795888,control_before
adult,11813.482071392562,treatment_before
adult,18036.6143419079,treatment_before
adult,16891.91295664834,control_before
adult,15977.00593801319,control_before
